Radius	predicate	time	# Vertices
19209	-5.20589e-05	52879	25500
19210	-5.20562e-05	52330	25492
19211	-5.20535e-05	54097	25472
19212	-5.20508e-05	52985	25524
19213	-5.20481e-05	53930	25492
19214	-5.20454e-05	53961	25520
19215	-5.20427e-05	53180	25440
19216	-5.204e-05	52570	25476
19217	-5.20373e-05	51152	25552
19218	-5.20346e-05	52683	25520
19219	-5.20318e-05	52707	25572
19220	-5.20291e-05	52789	25484
19221	-5.20264e-05	52967	25504
19222	-5.20237e-05	52980	25488
19223	-5.2021e-05	52989	25540
19224	-5.20183e-05	53092	25512
19225	-5.20156e-05	52155	25496
19226	-5.20129e-05	51624	25556
19227	-5.20102e-05	52096	25532
19228	-5.20075e-05	54171	25504
19229	-5.20048e-05	53904	25524
19230	-5.20021e-05	52223	25516
19231	-5.19994e-05	52811	25568
19232	-5.19967e-05	53362	25512
19233	-5.1994e-05	52929	25516
19234	-5.19913e-05	52792	25560
19235	-5.19886e-05	51335	25544
19236	-5.19859e-05	55215	25516
19237	-5.19832e-05	53971	25524
19238	-5.19805e-05	51806	25560
19239	-5.19778e-05	54933	25504
19240	-5.19751e-05	51571	25548
19241	-5.19724e-05	53298	25552
19242	-5.19696e-05	52777	25504
19243	-5.19669e-05	52578	25588
19244	-5.19642e-05	53228	25548
19245	-5.19615e-05	53236	25504
19246	-5.19588e-05	52773	25564
19247	-5.19561e-05	52419	25516
19248	-5.19534e-05	52253	25600
19249	-5.19508e-05	54220	25504
19250	-5.19481e-05	52529	25564
19251	-5.19454e-05	54444	25516
19252	-5.19427e-05	53710	25536
19253	-5.194e-05	52414	25532
19254	-5.19373e-05	54025	25524
19255	-5.19346e-05	51505	25584
19256	-5.19319e-05	52182	25560
19257	-5.19292e-05	51225	25588
19258	-5.19265e-05	52302	25568
19259	-5.19238e-05	53775	25544
19260	-5.19211e-05	52883	25572
19261	-5.19184e-05	53550	25580
19262	-5.19157e-05	54023	25544
19263	-5.1913e-05	52092	25620
19264	-5.19103e-05	54244	25572
19265	-5.19076e-05	51630	25616
19266	-5.19049e-05	52898	25528
19267	-5.19022e-05	52466	25588
19268	-5.18995e-05	52749	25580
19269	-5.18968e-05	53063	25608
19270	-5.18941e-05	52908	25548
19271	-5.18914e-05	53861	25548
19272	-5.18888e-05	54113	25600
19273	-5.18861e-05	52893	25592
19274	-5.18834e-05	51457	25636
19275	-5.18807e-05	52520	25584
19276	-5.1878e-05	53447	25576
19277	-5.18753e-05	53126	25596
19278	-5.18726e-05	53048	25596
19279	-5.18699e-05	52788	25584
19280	-5.18672e-05	53649	25544
19281	-5.18645e-05	52199	25620
19282	-5.18618e-05	53640	25632
19283	-5.18592e-05	54380	25560
19284	-5.18565e-05	52295	25588
19285	-5.18538e-05	53350	25564
19286	-5.18511e-05	52382	25624
19287	-5.18484e-05	53794	25620
19288	-5.18457e-05	54048	25564
19289	-5.1843e-05	52552	25616
19290	-5.18403e-05	53471	25568
19291	-5.18376e-05	52396	25644
19292	-5.1835e-05	54740	25572
19293	-5.18323e-05	52974	25608
19294	-5.18296e-05	52326	25660
19295	-5.18269e-05	53177	25588
19296	-5.18242e-05	54332	25616
19297	-5.18215e-05	54209	25584
19298	-5.18188e-05	52103	25660
19299	-5.18162e-05	51521	25688
19300	-5.18135e-05	52434	25576
19301	-5.18108e-05	53659	25604
19302	-5.18081e-05	53900	25580
19303	-5.18054e-05	51564	25664
19304	-5.18027e-05	53216	25636
19305	-5.18001e-05	52340	25612
19306	-5.17974e-05	51671	25680
19307	-5.17947e-05	54224	25616
19308	-5.1792e-05	53931	25620
19309	-5.17893e-05	54848	25588
19310	-5.17866e-05	53313	25608
19311	-5.1784e-05	51262	25676
19312	-5.17813e-05	53504	25660
19313	-5.17786e-05	54532	25600
19314	-5.17759e-05	54214	25592
19315	-5.17732e-05	52281	25644
19316	-5.17706e-05	50829	25712
19317	-5.17679e-05	53806	25608
19318	-5.17652e-05	53361	25652
19319	-5.17625e-05	53868	25628
19320	-5.17598e-05	52643	25648
19321	-5.17572e-05	54594	25584
19322	-5.17545e-05	53678	25636
19323	-5.17518e-05	53314	25672
19324	-5.17491e-05	52491	25672
19325	-5.17464e-05	54396	25580
19326	-5.17438e-05	54015	25604
19327	-5.17411e-05	53434	25648
19328	-5.17384e-05	51842	25684
19329	-5.17357e-05	52471	25700
19330	-5.17331e-05	52492	25648
19331	-5.17304e-05	53381	25664
19332	-5.17277e-05	53661	25684
19333	-5.1725e-05	52678	25704
19334	-5.17224e-05	54101	25632
19335	-5.17197e-05	52282	25668
19336	-5.1717e-05	52670	25676
19337	-5.17143e-05	51991	25720
19338	-5.17117e-05	54362	25592
19339	-5.1709e-05	53448	25676
19340	-5.17063e-05	53204	25696
19341	-5.17036e-05	52519	25696
19342	-5.1701e-05	54261	25676
19343	-5.16983e-05	53974	25628
19344	-5.16956e-05	52725	25672
19345	-5.16929e-05	51890	25700
19346	-5.16903e-05	52568	25716
19347	-5.16876e-05	52765	25696
19348	-5.16849e-05	53394	25656
19349	-5.16823e-05	52344	25732
19350	-5.16796e-05	54002	25644
19351	-5.16769e-05	54706	25640
19352	-5.16742e-05	52846	25708
19353	-5.16716e-05	53182	25668
19354	-5.16689e-05	52384	25744
19355	-5.16662e-05	53683	25648
19356	-5.16636e-05	54533	25668
19357	-5.16609e-05	53273	25736
19358	-5.16582e-05	54127	25680
19359	-5.16556e-05	54164	25692
19360	-5.16529e-05	53647	25652
19361	-5.16502e-05	53716	25688
19362	-5.16476e-05	54711	25672
19363	-5.16449e-05	52921	25724
19364	-5.16422e-05	53758	25728
19365	-5.16396e-05	52816	25696
19366	-5.16369e-05	53169	25716
19367	-5.16342e-05	53081	25716
19368	-5.16316e-05	52603	25704
19369	-5.16289e-05	52921	25740
19370	-5.16262e-05	52426	25700
19371	-5.16236e-05	52947	25736
19372	-5.16209e-05	54984	25680
19373	-5.16182e-05	53207	25724
19374	-5.16156e-05	52123	25768
19375	-5.16129e-05	52927	25712
19376	-5.16102e-05	54023	25700
19377	-5.16076e-05	54405	25700
19378	-5.16049e-05	53157	25736
19379	-5.16022e-05	54782	25736
19380	-5.15996e-05	51385	25780
19381	-5.15969e-05	53420	25712
19382	-5.15943e-05	54780	25704
19383	-5.15916e-05	53358	25740
19384	-5.15889e-05	54624	25708
19385	-5.15863e-05	52701	25704
19386	-5.15836e-05	52685	25772
19387	-5.1581e-05	53186	25740
19388	-5.15783e-05	52459	25776
19389	-5.15756e-05	54633	25688
19390	-5.1573e-05	53149	25724
19391	-5.15703e-05	54409	25708
19392	-5.15677e-05	52947	25768
19393	-5.1565e-05	54467	25716
19394	-5.15623e-05	54734	25692
19395	-5.15597e-05	52601	25752
19396	-5.1557e-05	53699	25736
19397	-5.15544e-05	53677	25732
19398	-5.15517e-05	52419	25768
19399	-5.1549e-05	54203	25712
19400	-5.15464e-05	52113	25780
19401	-5.15437e-05	53719	25748
19402	-5.15411e-05	53235	25752
19403	-5.15384e-05	52133	25796
19404	-5.15358e-05	53789	25772
19405	-5.15331e-05	52027	25832
19406	-5.15305e-05	54648	25704
19407	-5.15278e-05	53951	25772
19408	-5.15251e-05	53970	25724
19409	-5.15225e-05	52952	25784
19410	-5.15198e-05	53260	25780
19411	-5.15172e-05	54136	25748
19412	-5.15145e-05	53210	25792
19413	-5.15119e-05	54137	25760
19414	-5.15092e-05	55058	25748
19415	-5.15066e-05	51679	25792
19416	-5.15039e-05	52769	25760
19417	-5.15013e-05	51405	25836
19418	-5.14986e-05	53786	25772
19419	-5.1496e-05	53893	25752
19420	-5.14933e-05	53646	25744
19421	-5.14907e-05	53459	25788
19422	-5.1488e-05	52297	25824
19423	-5.14854e-05	54997	25752
19424	-5.14827e-05	53948	25764
19425	-5.14801e-05	53195	25756
19426	-5.14774e-05	53265	25792
19427	-5.14748e-05	53416	25788
19428	-5.14721e-05	52517	25780
19429	-5.14695e-05	52589	25816
19430	-5.14668e-05	52601	25784
19431	-5.14642e-05	55311	25732
19432	-5.14615e-05	55033	25800
19433	-5.14589e-05	52831	25792
19434	-5.14562e-05	52648	25828
19435	-5.14536e-05	50314	25828
19436	-5.14509e-05	55419	25776
19437	-5.14483e-05	55437	25768
19438	-5.14456e-05	52707	25820
19439	-5.1443e-05	53049	25848
19440	-5.14403e-05	52966	25784
19441	-5.14377e-05	53083	25820
19442	-5.1435e-05	54717	25764
19443	-5.14324e-05	52835	25824
19444	-5.14297e-05	54245	25804
19445	-5.14271e-05	52422	25804
19446	-5.14245e-05	52682	25856
19447	-5.14218e-05	53665	25808
19448	-5.14192e-05	53787	25828
19449	-5.14165e-05	55121	25748
19450	-5.14139e-05	52109	25808
19451	-5.14112e-05	52973	25868
19452	-5.14086e-05	53444	25820
19453	-5.1406e-05	53360	25840
19454	-5.14033e-05	54600	25816
19455	-5.14007e-05	54151	25804
19456	-5.1398e-05	53297	25872
19457	-5.13954e-05	54871	25784
19458	-5.13927e-05	52964	25852
19459	-5.13901e-05	52683	25820
19460	-5.13875e-05	52058	25864
19461	-5.13848e-05	55597	25752
19462	-5.13822e-05	54223	25812
19463	-5.13795e-05	52685	25848
19464	-5.13769e-05	54260	25848
19465	-5.13743e-05	53779	25804
19466	-5.13716e-05	53776	25812
19467	-5.1369e-05	54949	25824
19468	-5.13663e-05	53213	25900
19469	-5.13637e-05	54954	25812
19470	-5.13611e-05	53115	25832
19471	-5.13584e-05	54309	25840
19472	-5.13558e-05	53153	25860
19473	-5.13532e-05	53406	25904
19474	-5.13505e-05	53834	25816
19475	-5.13479e-05	53423	25844
19476	-5.13452e-05	53458	25852
19477	-5.13426e-05	52671	25896
19478	-5.134e-05	55917	25840
19479	-5.13373e-05	53889	25836
19480	-5.13347e-05	52985	25856
19481	-5.13321e-05	52650	25864
19482	-5.13294e-05	54444	25844
19483	-5.13268e-05	54792	25828
19484	-5.13242e-05	53323	25880
19485	-5.13215e-05	51641	25916
19486	-5.13189e-05	54712	25828
19487	-5.13163e-05	53119	25872
19488	-5.13136e-05	54274	25856
19489	-5.1311e-05	53228	25892
19490	-5.13084e-05	52884	25860
19491	-5.13057e-05	54405	25872
19492	-5.13031e-05	53553	25884
19493	-5.13005e-05	54693	25844
19494	-5.12978e-05	52761	25912
19495	-5.12952e-05	53896	25824
19496	-5.12926e-05	53461	25868
19497	-5.12899e-05	52429	25920
19498	-5.12873e-05	54017	25872
19499	-5.12847e-05	53125	25868
19500	-5.12821e-05	53593	25844
19501	-5.12794e-05	53719	25920
19502	-5.12768e-05	53101	25948
19503	-5.12742e-05	55319	25860
19504	-5.12715e-05	54865	25872
19505	-5.12689e-05	53806	25848
19506	-5.12663e-05	53421	25916
19507	-5.12636e-05	53548	25884
19508	-5.1261e-05	54556	25888
19509	-5.12584e-05	53041	25932
19510	-5.12558e-05	52962	25884
19511	-5.12531e-05	52222	25960
19512	-5.12505e-05	54688	25840
19513	-5.12479e-05	54113	25884
19514	-5.12453e-05	53412	25944
19515	-5.12426e-05	53066	25920
19516	-5.124e-05	53932	25892
19517	-5.12374e-05	54526	25868
19518	-5.12348e-05	54646	25912
19519	-5.12321e-05	54100	25904
19520	-5.12295e-05	53435	25860
19521	-5.12269e-05	53124	25936
19522	-5.12243e-05	54269	25912
19523	-5.12216e-05	54327	25932
19524	-5.1219e-05	53650	25924
19525	-5.12164e-05	53734	25888
19526	-5.12138e-05	52708	25964
19527	-5.12111e-05	52712	25932
19528	-5.12085e-05	52798	25976
19529	-5.12059e-05	54570	25864
19530	-5.12033e-05	53586	25900
19531	-5.12007e-05	54812	25876
19532	-5.1198e-05	54727	25952
19533	-5.11954e-05	54604	25932
19534	-5.11928e-05	53385	25932
19535	-5.11902e-05	53693	25936
19536	-5.11876e-05	55307	25920
19537	-5.11849e-05	54570	25908
19538	-5.11823e-05	54237	25944
19539	-5.11797e-05	53120	25952
19540	-5.11771e-05	52216	25964
19541	-5.11745e-05	56330	25876
19542	-5.11718e-05	53340	25920
19543	-5.11692e-05	53720	25964
19544	-5.11666e-05	52538	25964
19545	-5.1164e-05	52811	25992
19546	-5.11614e-05	55243	25920
19547	-5.11587e-05	52657	25940
19548	-5.11561e-05	55575	25916
19549	-5.11535e-05	52481	25968
19550	-5.11509e-05	53892	25956
19551	-5.11483e-05	54222	25932
19552	-5.11457e-05	52861	26000
19553	-5.1143e-05	55172	25912
19554	-5.11404e-05	54483	25916
19555	-5.11378e-05	53713	25960
19556	-5.11352e-05	54945	25944
19557	-5.11326e-05	51908	26020
19558	-5.113e-05	54586	25908
19559	-5.11274e-05	53185	25992
19560	-5.11247e-05	53782	25920
19561	-5.11221e-05	54728	25956
19562	-5.11195e-05	52990	26008
19563	-5.11169e-05	54062	25928
19564	-5.11143e-05	54453	25964
19565	-5.11117e-05	53162	25956
19566	-5.11091e-05	54297	25976
19567	-5.11065e-05	53218	25972
19568	-5.11038e-05	54421	25972
19569	-5.11012e-05	53961	25992
19570	-5.10986e-05	53432	25992
19571	-5.1096e-05	54598	25964
19572	-5.10934e-05	53189	25992
19573	-5.10908e-05	54881	25976
19574	-5.10882e-05	53879	26004
19575	-5.10856e-05	54001	25932
19576	-5.1083e-05	53796	26000
19577	-5.10803e-05	54590	25968
19578	-5.10777e-05	54068	25988
19579	-5.10751e-05	53444	26016
19580	-5.10725e-05	54059	25952
19581	-5.10699e-05	53203	26012
19582	-5.10673e-05	54860	26012
19583	-5.10647e-05	53604	26048
19584	-5.10621e-05	54686	25972
19585	-5.10595e-05	53430	25956
19586	-5.10569e-05	53370	26000
19587	-5.10543e-05	53953	26016
19588	-5.10517e-05	53894	25980
19589	-5.10491e-05	54810	25972
19590	-5.10465e-05	53333	25984
19591	-5.10438e-05	53340	26044
19592	-5.10412e-05	55025	25972
19593	-5.10386e-05	53787	25992
19594	-5.1036e-05	54521	25976
19595	-5.10334e-05	52183	26012
19596	-5.10308e-05	53879	26096
19597	-5.10282e-05	55172	25968
19598	-5.10256e-05	53280	26036
19599	-5.1023e-05	53795	25996
19600	-5.10204e-05	53094	26072
19601	-5.10178e-05	54978	25984
19602	-5.10152e-05	54970	25988
19603	-5.10126e-05	54593	26040
19604	-5.101e-05	52306	26008
19605	-5.10074e-05	54191	26020
19606	-5.10048e-05	54183	25996
19607	-5.10022e-05	53581	26048
19608	-5.09996e-05	52057	26092
19609	-5.0997e-05	55293	25980
19610	-5.09944e-05	52732	26024
19611	-5.09918e-05	54001	26008
19612	-5.09892e-05	53570	26052
19613	-5.09866e-05	54990	26032
19614	-5.0984e-05	55503	26032
19615	-5.09814e-05	53988	26028
19616	-5.09788e-05	54546	26044
19617	-5.09762e-05	52983	26072
19618	-5.09736e-05	55793	25992
19619	-5.0971e-05	53804	26036
19620	-5.09684e-05	51887	26096
19621	-5.09658e-05	54615	26040
19622	-5.09632e-05	53842	26020
19623	-5.09606e-05	55473	26020
19624	-5.0958e-05	53358	26056
19625	-5.09554e-05	51503	26116
19626	-5.09528e-05	54815	26012
19627	-5.09502e-05	54541	26016
19628	-5.09476e-05	54108	26032
19629	-5.0945e-05	54358	26076
19630	-5.09424e-05	55350	26004
19631	-5.09398e-05	54735	26048
19632	-5.09372e-05	53523	26084
19633	-5.09347e-05	53732	26092
19634	-5.09321e-05	53766	26072
19635	-5.09295e-05	54215	26000
19636	-5.09269e-05	54747	26052
19637	-5.09243e-05	53179	26104
19638	-5.09217e-05	52780	26104
19639	-5.09191e-05	53929	26068
19640	-5.09165e-05	54498	26028
19641	-5.09139e-05	53310	26096
19642	-5.09113e-05	53590	26124
19643	-5.09087e-05	54745	26044
19644	-5.09061e-05	54183	26088
19645	-5.09035e-05	54096	26040
19646	-5.09009e-05	53959	26100
19647	-5.08984e-05	56878	26012
19648	-5.08958e-05	53904	26072
19649	-5.08932e-05	53859	26116
19650	-5.08906e-05	54800	26068
19651	-5.0888e-05	53276	26152
19652	-5.08854e-05	55242	26016
19653	-5.08828e-05	54173	26100
19654	-5.08802e-05	53786	26120
19655	-5.08776e-05	53497	26088
19656	-5.08751e-05	53397	26100
19657	-5.08725e-05	54367	26068
19658	-5.08699e-05	53636	26104
19659	-5.08673e-05	54983	26072
19660	-5.08647e-05	54962	26052
19661	-5.08621e-05	53664	26112
19662	-5.08595e-05	54178	26080
19663	-5.08569e-05	52412	26132
19664	-5.08544e-05	56769	26052
19665	-5.08518e-05	54314	26064
19666	-5.08492e-05	52608	26140
19667	-5.08466e-05	54814	26092
19668	-5.0844e-05	53408	26152
19669	-5.08414e-05	54555	26096
19670	-5.08388e-05	53719	26084
19671	-5.08363e-05	53284	26168
19672	-5.08337e-05	53666	26128
19673	-5.08311e-05	55795	26108
19674	-5.08285e-05	54679	26108
19675	-5.08259e-05	53903	26128
19676	-5.08233e-05	53665	26136
19677	-5.08208e-05	55005	26076
19678	-5.08182e-05	55197	26120
19679	-5.08156e-05	54060	26120
19680	-5.0813e-05	53155	26140
19681	-5.08104e-05	54548	26100
19682	-5.08078e-05	53947	26152
19683	-5.08053e-05	55913	26124
19684	-5.08027e-05	54233	26132
19685	-5.08001e-05	52145	26152
19686	-5.07975e-05	54953	26096
19687	-5.07949e-05	53504	26148
19688	-5.07924e-05	54935	26116
19689	-5.07898e-05	54024	26160
19690	-5.07872e-05	53287	26124
19691	-5.07846e-05	54527	26124
19692	-5.0782e-05	53151	26152
19693	-5.07795e-05	55089	26136
19694	-5.07769e-05	55091	26132
19695	-5.07743e-05	52844	26136
19696	-5.07717e-05	54717	26136
19697	-5.07692e-05	53886	26188
19698	-5.07666e-05	55147	26092
19699	-5.0764e-05	54250	26136
19700	-5.07614e-05	52794	26120
19701	-5.07588e-05	54306	26156
19702	-5.07563e-05	55127	26136
19703	-5.07537e-05	54792	26104
19704	-5.07511e-05	54885	26180
19705	-5.07485e-05	53463	26148
19706	-5.0746e-05	52762	26224
19707	-5.07434e-05	55126	26148
19708	-5.07408e-05	54502	26124
19709	-5.07382e-05	54464	26184
19710	-5.07357e-05	53996	26144
19711	-5.07331e-05	54619	26148
19712	-5.07305e-05	53592	26216
19713	-5.07279e-05	53414	26184
19714	-5.07254e-05	55057	26220
19715	-5.07228e-05	56247	26100
19716	-5.07202e-05	55115	26152
19717	-5.07177e-05	54868	26152
19718	-5.07151e-05	53483	26188
19719	-5.07125e-05	54830	26200
19720	-5.07099e-05	53601	26120
19721	-5.07074e-05	54553	26180
19722	-5.07048e-05	54154	26164
19723	-5.07022e-05	53542	26208
19724	-5.06997e-05	53357	26204
19725	-5.06971e-05	54239	26172
19726	-5.06945e-05	54805	26192
19727	-5.06919e-05	54239	26176
19728	-5.06894e-05	55438	26172
19729	-5.06868e-05	54458	26172
19730	-5.06842e-05	52502	26200
19731	-5.06817e-05	52802	26244
19732	-5.06791e-05	56867	26140
19733	-5.06765e-05	54528	26168
19734	-5.0674e-05	55214	26168
19735	-5.06714e-05	52935	26196
19736	-5.06688e-05	54970	26184
19737	-5.06663e-05	54406	26208
19738	-5.06637e-05	54082	26204
19739	-5.06611e-05	55010	26220
19740	-5.06586e-05	52888	26216
19741	-5.0656e-05	55775	26228
19742	-5.06534e-05	54300	26220
19743	-5.06509e-05	53665	26248
19744	-5.06483e-05	55919	26184
19745	-5.06457e-05	54508	26164
19746	-5.06432e-05	56296	26172
19747	-5.06406e-05	53522	26232
19748	-5.0638e-05	53708	26260
19749	-5.06355e-05	55038	26172
19750	-5.06329e-05	54137	26240
19751	-5.06303e-05	55661	26176
19752	-5.06278e-05	52880	26252
19753	-5.06252e-05	54255	26224
19754	-5.06227e-05	54316	26184
19755	-5.06201e-05	52482	26260
19756	-5.06175e-05	55265	26212
19757	-5.0615e-05	54845	26256
19758	-5.06124e-05	54143	26160
19759	-5.06098e-05	55178	26212
19760	-5.06073e-05	51903	26264
19761	-5.06047e-05	54427	26248
19762	-5.06022e-05	53689	26260
19763	-5.05996e-05	54969	26180
19764	-5.0597e-05	55799	26224
19765	-5.05945e-05	52584	26276
19766	-5.05919e-05	55700	26196
19767	-5.05894e-05	53439	26256
19768	-5.05868e-05	54118	26224
19769	-5.05842e-05	55002	26244
19770	-5.05817e-05	54658	26164
19771	-5.05791e-05	54988	26216
19772	-5.05766e-05	54317	26284
19773	-5.0574e-05	54077	26268
19774	-5.05715e-05	56501	26224
19775	-5.05689e-05	55336	26184
19776	-5.05663e-05	55501	26236
19777	-5.05638e-05	52840	26296
19778	-5.05612e-05	53905	26280
19779	-5.05587e-05	54400	26252
19780	-5.05561e-05	54200	26228
19781	-5.05536e-05	54519	26240
19782	-5.0551e-05	55226	26308
19783	-5.05485e-05	54969	26236
19784	-5.05459e-05	54412	26256
19785	-5.05433e-05	53927	26264
19786	-5.05408e-05	52923	26300
19787	-5.05382e-05	56751	26220
19788	-5.05357e-05	54401	26232
19789	-5.05331e-05	55869	26284
19790	-5.05306e-05	53850	26268
19791	-5.0528e-05	55331	26256
19792	-5.05255e-05	56281	26232
19793	-5.05229e-05	53991	26284
19794	-5.05204e-05	54228	26320
19795	-5.05178e-05	52711	26280
19796	-5.05153e-05	54913	26284
19797	-5.05127e-05	55936	26236
19798	-5.05102e-05	54570	26296
19799	-5.05076e-05	55271	26280
19800	-5.05051e-05	54408	26244
19801	-5.05025e-05	53296	26296
19802	-5.04999e-05	54842	26264
19803	-5.04974e-05	53273	26332
19804	-5.04948e-05	54948	26236
19805	-5.04923e-05	53183	26272
19806	-5.04898e-05	54647	26308
19807	-5.04872e-05	54932	26284
19808	-5.04847e-05	55047	26272
19809	-5.04821e-05	55282	26264
19810	-5.04796e-05	54056	26324
19811	-5.0477e-05	53046	26368
19812	-5.04745e-05	54360	26328
19813	-5.04719e-05	55155	26292
19814	-5.04694e-05	55305	26276
19815	-5.04668e-05	53913	26320
19816	-5.04643e-05	53665	26304
19817	-5.04617e-05	54355	26292
19818	-5.04592e-05	54339	26304
19819	-5.04566e-05	54942	26304
19820	-5.04541e-05	53302	26332
19821	-5.04515e-05	56396	26252
19822	-5.0449e-05	54771	26296
19823	-5.04465e-05	53793	26372
19824	-5.04439e-05	53946	26348
19825	-5.04414e-05	53579	26280
19826	-5.04388e-05	55801	26280
19827	-5.04363e-05	53965	26316
19828	-5.04337e-05	55866	26308
19829	-5.04312e-05	54800	26352
19830	-5.04286e-05	53340	26324
19831	-5.04261e-05	55165	26284
19832	-5.04236e-05	54620	26336
19833	-5.0421e-05	54375	26344
19834	-5.04185e-05	54708	26316
19835	-5.04159e-05	53461	26352
19836	-5.04134e-05	53561	26344
19837	-5.04108e-05	55119	26348
19838	-5.04083e-05	54933	26268
19839	-5.04058e-05	54621	26320
19840	-5.04032e-05	54347	26364
19841	-5.04007e-05	54227	26364
19842	-5.03981e-05	55197	26352
19843	-5.03956e-05	55282	26312
19844	-5.03931e-05	54215	26348
19845	-5.03905e-05	56200	26300
19846	-5.0388e-05	56309	26320
19847	-5.03854e-05	54550	26364
19848	-5.03829e-05	53725	26356
19849	-5.03804e-05	53564	26352
19850	-5.03778e-05	54229	26336
19851	-5.03753e-05	54300	26340
19852	-5.03728e-05	53979	26376
19853	-5.03702e-05	55575	26344
19854	-5.03677e-05	53633	26404
19855	-5.03651e-05	57389	26276
19856	-5.03626e-05	55231	26352
19857	-5.03601e-05	56308	26328
19858	-5.03575e-05	54552	26356
19859	-5.0355e-05	54247	26376
19860	-5.03525e-05	54562	26336
19861	-5.03499e-05	54178	26396
19862	-5.03474e-05	55690	26332
19863	-5.03449e-05	56299	26312
19864	-5.03423e-05	54674	26388
19865	-5.03398e-05	54213	26348
19866	-5.03373e-05	53070	26416
19867	-5.03347e-05	53989	26384
19868	-5.03322e-05	55866	26332
19869	-5.03297e-05	55275	26340
19870	-5.03271e-05	55759	26360
19871	-5.03246e-05	53421	26428
19872	-5.03221e-05	55220	26348
19873	-5.03195e-05	55250	26392
19874	-5.0317e-05	54716	26360
19875	-5.03145e-05	54615	26388
19876	-5.03119e-05	53249	26392
19877	-5.03094e-05	54142	26376
19878	-5.03069e-05	55461	26404
19879	-5.03043e-05	54035	26396
19880	-5.03018e-05	55928	26336
19881	-5.02993e-05	54015	26404
19882	-5.02968e-05	53077	26388
19883	-5.02942e-05	54820	26440
19884	-5.02917e-05	53778	26432
19885	-5.02892e-05	53941	26388
19886	-5.02866e-05	56839	26340
19887	-5.02841e-05	55426	26400
19888	-5.02816e-05	55133	26444
